#$version=1
# 1 2017-06-05 first versioned file
SOMERSET NJ WPVM588,19,40,38,49.4,74,37,17.6,185,96,130,130,52,76
SOMERSET NJ WPVM588,19,40,43,3.9,74,36,4.2,185,96,130,130,52,76
SOMERSET NJ WPVM588,19,40,44,53.6,74,34,19.3,185,96,130,130,52,76
SOMERSET NJ WQGG391,19,40,36,13.2,74,37,26.7,185,96,130,130,52,76
SUFFOLK NY WPXD571,14,40,56,8.4,73,3,53.4,185,96,130,130,52,76
SUFFOLK NY WPXD571,14,40,56,9.4,73,3,23.4,185,96,130,130,52,76
SUFFOLK NY WPXD571,14,40,56,46.4,73,3,40.4,185,96,130,130,52,76
SUFFOLK NY HYPO,16,40,48,26.17,73,0,21.12,185,96,130,130,52,76
UNION NJ WPXZ581,14,40,38,25,74,23,15,185,96,130,130,52,76
UNION NJ WIL797,19,40,40,57.4,74,24,22.5,185,96,130,130,52,76
UNION NJ WIL967,19,40,36,15.4,74,16,28.5,185,96,130,130,52,76
UNION NJ WIM531,19,40,39,43.4,74,12,56.5,185,96,130,130,52,76
UNION NJ WIM531,19,40,40,15.4,74,13,10.5,185,96,130,130,52,76
UNION NJ WPGX673,19,40,38,52.4,74,14,24.5,185,96,130,130,52,76
UNION NJ WPIG291,19,40,39,4.4,74,15,41.5,185,96,130,130,52,76
UNION NJ WPMC452,19,40,41,15.4,74,14,28.5,185,96,130,130,52,76
UNION NJ WPMC452,19,40,41,37.4,74,16,8.5,185,96,130,130,52,76
UNION NJ WPMC452,19,40,41,43.4,74,16,8.1,185,96,130,130,52,76
UNION NJ WPMC452,19,40,41,43.4,74,16,36.5,185,96,130,130,52,76
UNION NJ WPMC452,19,40,42,35.4,74,16,49.5,185,96,130,130,52,76
UNION NJ WPXZ581,19,40,38,25,74,23,15,185,96,130,130,52,76
WASHINGTON MD WQMC384,18,39,41,47,77,30,45,185,96,130,130,52,76
YORK PA WQBV472,19,40,6,7,76,58,20,185,96,130,130,52,76
YORK PA WQBV473,19,39,43,27,76,19,30,185,96,130,130,52,76
YORK PA WQBV573,19,39,47,54,76,40,29,185,96,130,130,52,76
YORK PA WQBV579,19,39,49,34,76,32,2,185,96,130,130,52,76
YORK PA WQBV583,19,39,51,23,76,56,56,185,96,130,130,52,76
YORK PA WQBV584,19,40,0,7,76,41,29,185,96,130,130,52,76
YORK PA WQBV598,19,40,11,30.3,76,52,0.9,185,96,130,130,52,76
YORK PA WQBV599,19,39,56,50,76,43,5,185,96,130,130,52,76
YORK PA WQBV600,19,39,45,17.7,76,39,44.7,185,96,130,130,52,76
YORK PA WQGX586,19,40,11,13.4,76,49,32.2,185,96,130,130,52,76
YORK PA WQIN457,19,39,51,26,76,56,54,185,96,130,130,52,76
YORK PA WQIN457,19,40,6,8,76,58,20,185,96,130,130,52,76
YORK PA WQIN457,19,40,6,13.1,76,53,19.1,185,96,130,130,52,76
YORK PA WQIN457,19,40,11,31,76,52,2,185,96,130,130,52,76
YORK PA WQIN458,19,39,44,50,76,56,52,185,96,130,130,52,76
YORK PA WQIN458,19,39,48,28,76,59,1,185,96,130,130,52,76
YORK PA WQIN458,19,39,51,26,76,56,54,185,96,130,130,52,76
YORK PA WQIN458,19,39,53,15.3,76,51,23.9,185,96,130,130,52,76
YORK PA WQIN459,19,39,54,18.3,76,34,57.2,185,96,130,130,52,76
YORK PA WQIN459,19,39,56,26,76,41,52,185,96,130,130,52,76
YORK PA WQIN459,19,39,59,57,76,32,32,185,96,130,130,52,76
YORK PA WQIN459,19,40,0,7,76,41,43,185,96,130,130,52,76
YORK PA WQIN460,19,39,45,17.7,76,39,44.7,185,96,130,130,52,76
YORK PA WQIN460,19,39,45,42.9,76,28,54.4,185,96,130,130,52,76
YORK PA WQIN460,19,39,47,45.4,76,44,23.3,185,96,130,130,52,76
YORK PA WQIN460,19,39,49,54,76,36,1,185,96,130,130,52,76
YORK PA WQIN461,19,40,6,8,76,58,20,185,96,130,130,52,76
YORK PA WQIN461,19,40,6,13.1,76,53,19.1,185,96,130,130,52,76
YORK PA WQIN461,19,40,10,10.6,76,49,37,185,96,130,130,52,76
YORK PA WQIN461,19,40,11,31,76,52,2,185,96,130,130,52,76
